GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,Home_Team_Name,Visitor_Team_Name,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,Winner,
2022-11-26,22200287,Final,Rockets,Thunder,2022,118,0.523,0.714,0.5,25,53,105,0.392,0.826,0.227,19,41,Rockets,22200287
2022-11-26,22200288,Final,Spurs,Lakers,2022,138,0.505,0.7,0.486,33,47,143,0.58,0.865,0.515,25,39,Lakers,22200288
2022-11-26,22200289,Final,Suns,Jazz,2022,113,0.457,0.767,0.273,23,48,112,0.506,0.76,0.406,20,40,Suns,22200289
2022-11-25,22200272,Final,Hornets,Timberwolves,2022,110,0.449,0.688,0.32,24,55,108,0.427,0.944,0.22,24,45,Hornets,22200272
2022-11-25,22200273,Final,Magic,76ers,2022,99,0.425,0.815,0.257,20,35,107,0.476,0.833,0.389,25,47,76ers,22200273
2022-11-25,22200274,Final,Knicks,Trail Blazers,2022,129,0.438,0.857,0.317,27,44,132,0.494,0.745,0.313,24,48,Trail Blazers,22200274
2022-11-25,22200275,Final,Celtics,Kings,2022,122,0.494,0.889,0.432,27,38,104,0.414,0.885,0.25,20,45,Celtics,22200275
2022-11-25,22200276,Final,Pacers,Nets,2022,128,0.5,0.789,0.353,28,41,117,0.534,0.8,0.366,27,38,Pacers,22200276
2022-11-25,22200277,Final,Heat,Wizards,2022,110,0.472,0.826,0.269,24,47,107,0.43,0.8,0.282,27,45,Heat,22200277
2022-11-25,22200278,Final,Rockets,Hawks,2022,128,0.471,0.829,0.343,25,59,122,0.476,0.806,0.385,14,28,Rockets,22200278
2022-11-25,22200279,Final,Grizzlies,Pelicans,2022,132,0.516,0.741,0.474,26,46,111,0.43,0.871,0.323,26,41,Grizzlies,22200279
2022-11-25,22200280,Final,Bucks,Cavaliers,2022,117,0.506,0.72,0.469,27,43,102,0.391,0.846,0.364,12,41,Bucks,22200280
2022-11-25,22200281,Final,Thunder,Bulls,2022,123,0.463,0.875,0.241,24,50,119,0.436,0.826,0.364,25,47,Thunder,22200281
2022-11-25,22200282,Final,Spurs,Lakers,2022,94,0.38,0.75,0.182,21,50,105,0.482,0.85,0.296,28,49,Lakers,22200282
2022-11-25,22200283,Final,Suns,Pistons,2022,108,0.483,0.654,0.241,25,43,102,0.424,0.938,0.346,21,49,Suns,22200283
2022-11-25,22200284,Final,Warriors,Jazz,2022,129,0.515,0.833,0.444,33,49,118,0.474,0.882,0.244,28,42,Warriors,22200284
2022-11-25,22200285,Final,Clippers,Nuggets,2022,104,0.544,0.559,0.5,22,33,114,0.494,0.696,0.333,27,37,Nuggets,22200285
2022-11-23,22200260,Final,Hornets,76ers,2022,107,0.478,0.619,0.261,25,44,101,0.442,0.889,0.237,20,45,Hornets,22200260
2022-11-23,22200261,Final,Cavaliers,Trail Blazers,2022,114,0.554,0.87,0.444,22,39,96,0.449,1,0.419,28,32,Cavaliers,22200261
2022-11-23,22200262,Final,Pacers,Timberwolves,2022,101,0.385,0.688,0.364,25,30,115,0.61,0.765,0.364,31,50,Timberwolves,22200262
2022-11-23,22200263,Final,Hawks,Kings,2022,115,0.446,0.957,0.367,23,47,106,0.461,0.714,0.29,27,48,Hawks,22200263
2022-11-23,22200264,Final,Celtics,Mavericks,2022,125,0.536,0.857,0.5,29,38,112,0.537,0.619,0.355,20,35,Celtics,22200264
2022-11-23,22200265,Final,Heat,Wizards,2022,113,0.419,0.864,0.39,20,53,105,0.472,0.579,0.263,27,43,Heat,22200265
2022-11-23,22200266,Final,Raptors,Nets,2022,98,0.356,0.76,0.241,16,52,112,0.549,0.714,0.447,32,39,Nets,22200266
2022-11-23,22200267,Final,Bucks,Bulls,2022,113,0.456,0.76,0.316,24,48,118,0.494,0.778,0.429,30,35,Bulls,22200267
2022-11-23,22200268,Final,Thunder,Nuggets,2022,126,0.433,0.857,0.45,26,39,131,0.477,0.805,0.368,31,55,Nuggets,22200268
2022-11-23,22200269,Final,Spurs,Pelicans,2022,110,0.482,0.643,0.294,31,37,129,0.573,0.7,0.424,33,42,Pelicans,22200269
2022-11-23,22200270,Final,Jazz,Pistons,2022,116,0.494,0.842,0.439,31,38,125,0.494,0.926,0.5,24,38,Pistons,22200270
2022-11-23,22200271,Final,Warriors,Clippers,2022,124,0.495,0.692,0.373,36,45,107,0.453,0.667,0.379,22,43,Warriors,22200271
2022-11-22,22200256,Final,76ers,Nets,2022,115,0.434,0.813,0.5,19,49,106,0.55,0.692,0.321,31,35,76ers,22200256
2022-11-22,22200257,Final,Grizzlies,Kings,2022,109,0.451,0.633,0.267,26,49,113,0.433,0.741,0.333,27,45,Kings,22200257
2022-11-22,22200258,Final,Nuggets,Pistons,2022,108,0.5,0.654,0.263,28,42,110,0.511,0.857,0.286,27,40,Pistons,22200258
2022-11-22,22200259,Final,Suns,Lakers,2022,115,0.471,0.6,0.471,23,49,105,0.424,0.829,0.182,19,45,Suns,22200259
2022-11-21,22200248,Final,Cavaliers,Hawks,2022,114,0.6,0.87,0.526,24,37,102,0.437,0.882,0.324,24,35,Cavaliers,22200248
2022-11-21,22200249,Final,Pacers,Magic,2022,123,0.5,0.889,0.283,32,48,102,0.424,0.76,0.314,20,38,Pacers,22200249
2022-11-21,22200250,Final,Bulls,Celtics,2022,121,0.517,0.75,0.483,26,51,107,0.437,0.706,0.38,28,38,Bulls,22200250
2022-11-21,22200251,Final,Bucks,Trail Blazers,2022,119,0.547,0.64,0.321,31,42,111,0.473,0.789,0.276,19,40,Bucks,22200251
2022-11-21,22200252,Final,Timberwolves,Heat,2022,105,0.435,0.85,0.298,30,40,101,0.389,0.667,0.289,26,46,Timberwolves,22200252
2022-11-21,22200253,Final,Pelicans,Warriors,2022,128,0.538,0.714,0.357,30,50,83,0.378,0.895,0.233,17,34,Pelicans,22200253
2022-11-21,22200254,Final,Thunder,Knicks,2022,119,0.489,0.781,0.333,25,38,129,0.526,0.8,0.324,21,48,Knicks,22200254
2022-11-21,22200255,Final,Clippers,Jazz,2022,121,0.516,0.947,0.375,26,41,114,0.449,0.917,0.316,22,45,Clippers,22200255
2022-11-20,22200240,Final,Suns,Knicks,2022,116,0.426,0.722,0.436,35,60,95,0.4,0.8,0.28,20,39,Suns,22200240
2022-11-20,22200241,Final,Wizards,Hornets,2022,106,0.43,0.722,0.382,19,49,102,0.39,0.696,0.25,19,51,Wizards,22200241
2022-11-20,22200242,Final,Kings,Pistons,2022,137,0.553,0.886,0.343,29,41,129,0.528,0.87,0.517,20,35,Kings,22200242
2022-11-20,22200243,Final,Nets,Grizzlies,2022,127,0.602,0.733,0.471,33,45,115,0.434,0.548,0.324,28,44,Nets,22200243
2022-11-20,22200244,Final,Cavaliers,Heat,2022,113,0.53,0.75,0.351,31,49,87,0.388,0.864,0.194,17,30,Cavaliers,22200244
2022-11-20,22200245,Final,Rockets,Warriors,2022,120,0.456,0.852,0.333,24,45,127,0.535,0.733,0.511,38,40,Warriors,22200245
2022-11-20,22200246,Final,Mavericks,Nuggets,2022,97,0.449,0.571,0.357,24,36,98,0.474,0.789,0.333,22,44,Nuggets,22200246
2022-11-20,22200247,Final,Lakers,Spurs,2022,123,0.529,0.875,0.353,29,54,92,0.39,0.3,0.206,26,44,Lakers,22200247
2022-11-19,22200235,Final,Hawks,Raptors,2022,124,0.5,0.781,0.28,23,50,122,0.444,0.818,0.216,27,51,Hawks,22200235
2022-11-19,22200237,Final,76ers,Timberwolves,2022,109,0.479,0.844,0.438,21,39,112,0.471,0.833,0.333,28,43,Timberwolves,22200237
2022-11-19,22200238,Final,Trail Blazers,Jazz,2022,113,0.47,0.815,0.31,27,43,118,0.462,0.87,0.359,23,42,Jazz,22200238
2022-11-19,22200239,Final,Clippers,Spurs,2022,119,0.543,0.526,0.525,32,35,97,0.414,0.857,0.269,22,43,Clippers,22200239
2022-11-18,22200224,Final,Wizards,Heat,2022,107,0.427,0.714,0.326,33,54,106,0.357,0.781,0.256,23,53,Wizards,22200224
2022-11-18,22200225,Final,Cavaliers,Hornets,2022,132,0.533,0.813,0.286,25,50,122,0.4,0.833,0.318,24,53,Cavaliers,22200225
2022-11-18,22200226,Final,76ers,Bucks,2022,110,0.513,0.654,0.464,28,41,102,0.456,0.381,0.333,22,42,76ers,22200226
2022-11-18,22200227,Final,Bulls,Magic,2022,107,0.461,0.8,0.238,27,46,108,0.494,0.909,0.429,25,41,Magic,22200227
2022-11-18,22200228,Final,Rockets,Pacers,2022,91,0.337,0.844,0.214,15,49,99,0.402,0.778,0.293,25,45,Pacers,22200228
2022-11-18,22200229,Final,Grizzlies,Thunder,2022,121,0.419,0.725,0.359,26,57,110,0.469,0.818,0.324,34,43,Grizzlies,22200229
2022-11-18,22200230,Final,Mavericks,Nuggets,2022,127,0.597,0.786,0.406,29,44,99,0.422,0.722,0.333,24,36,Mavericks,22200230
2022-11-18,22200231,Final,Pelicans,Celtics,2022,109,0.494,0.769,0.371,24,37,117,0.482,0.882,0.435,28,46,Celtics,22200231
2022-11-18,22200232,Final,Jazz,Suns,2022,134,0.56,0.667,0.516,32,36,133,0.521,0.929,0.3,29,42,Jazz,22200232
2022-11-18,22200233,Final,Warriors,Knicks,2022,111,0.451,0.55,0.36,32,51,101,0.345,0.941,0.265,16,45,Warriors,22200233
2022-11-18,22200234,Final,Lakers,Pistons,2022,128,0.551,0.875,0.35,29,44,121,0.467,0.75,0.324,27,37,Lakers,22200234
2022-11-17,22200221,Final,Trail Blazers,Nets,2022,107,0.387,0.815,0.361,22,39,109,0.506,0.783,0.379,32,47,Nets,22200221
2022-11-17,22200222,Final,Kings,Spurs,2022,130,0.578,0.917,0.4,28,37,112,0.548,0.75,0.423,29,32,Kings,22200222
2022-11-17,22200223,Final,Clippers,Pistons,2022,96,0.407,0.792,0.367,17,51,91,0.375,0.792,0.194,15,43,Clippers,22200223
2022-11-16,22200211,Final,Hornets,Pacers,2022,113,0.457,0.833,0.364,29,44,125,0.537,0.839,0.393,27,34,Pacers,22200211
2022-11-16,22200212,Final,Magic,Timberwolves,2022,108,0.452,0.882,0.257,21,47,126,0.523,0.786,0.333,28,40,Timberwolves,22200212
2022-11-16,22200213,Final,Wizards,Thunder,2022,120,0.512,0.882,0.5,32,41,121,0.543,0.654,0.516,24,37,Thunder,22200213
2022-11-16,22200214,Final,Hawks,Celtics,2022,101,0.416,0.769,0.219,21,45,126,0.545,0.9,0.457,29,49,Celtics,22200214
2022-11-16,22200215,Final,Raptors,Heat,2022,112,0.512,0.773,0.269,23,42,104,0.545,0.864,0.371,19,23,Raptors,22200215
2022-11-16,22200216,Final,Bucks,Cavaliers,2022,113,0.477,0.556,0.41,26,52,98,0.429,0.824,0.429,22,34,Bucks,22200216
2022-11-16,22200217,Final,Pelicans,Bulls,2022,124,0.506,0.875,0.515,30,46,110,0.494,0.647,0.344,25,37,Pelicans,22200217
2022-11-16,22200218,Final,Mavericks,Rockets,2022,92,0.304,0.947,0.218,21,38,101,0.467,0.875,0.455,21,56,Rockets,22200218
2022-11-16,22200219,Final,Nuggets,Knicks,2022,103,0.439,0.85,0.368,18,42,106,0.44,0.774,0.235,24,40,Knicks,22200219
2022-11-16,22200220,Final,Suns,Warriors,2022,130,0.512,0.84,0.525,33,47,119,0.457,1,0.429,30,40,Suns,22200220
2022-11-15,22200206,Final,Pelicans,Grizzlies,2022,113,0.473,0.75,0.474,31,43,102,0.413,0.68,0.257,16,51,Pelicans,22200206
2022-11-15,22200207,Final,Mavericks,Clippers,2022,103,0.438,0.667,0.395,20,34,101,0.531,0.808,0.429,23,40,Mavericks,22200207
2022-11-15,22200208,Final,Jazz,Knicks,2022,111,0.434,0.833,0.326,29,49,118,0.473,0.76,0.344,26,43,Knicks,22200208
2022-11-15,22200209,Final,Trail Blazers,Spurs,2022,117,0.519,0.769,0.469,22,39,110,0.518,0.765,0.31,34,38,Trail Blazers,22200209
2022-11-15,22200210,Final,Kings,Nets,2022,153,0.596,0.84,0.488,39,43,121,0.494,0.909,0.393,25,29,Kings,22200210
2022-11-14,22200199,Final,Pistons,Raptors,2022,111,0.455,0.721,0.323,23,39,115,0.488,0.964,0.296,27,42,Raptors,22200199
2022-11-14,22200200,Final,Magic,Hornets,2022,105,0.409,0.826,0.389,23,48,112,0.477,0.875,0.2,22,37,Hornets,22200200
2022-11-14,22200201,Final,Celtics,Thunder,2022,126,0.479,0.828,0.27,25,46,122,0.48,0.81,0.367,21,51,Celtics,22200201
2022-11-14,22200202,Final,Heat,Suns,2022,113,0.458,0.88,0.455,23,42,112,0.485,0.5,0.389,22,45,Heat,22200202
2022-11-14,22200203,Final,Rockets,Clippers,2022,106,0.453,0.613,0.3,20,40,122,0.506,0.788,0.368,25,44,Clippers,22200203
2022-11-14,22200204,Final,Bucks,Hawks,2022,106,0.415,0.78,0.207,21,46,121,0.478,0.867,0.35,23,45,Hawks,22200204
2022-11-14,22200205,Final,Warriors,Spurs,2022,132,0.534,0.938,0.511,35,40,95,0.36,0.684,0.25,18,53,Warriors,22200205
2022-11-13,22200192,Final,Knicks,Thunder,2022,135,0.495,0.879,0.323,25,35,145,0.625,0.9,0.548,31,38,Thunder,22200192
2022-11-13,22200193,Final,Cavaliers,Timberwolves,2022,124,0.449,0.692,0.5,22,40,129,0.561,0.735,0.5,30,47,Timberwolves,22200193
2022-11-13,22200194,Final,Wizards,Grizzlies,2022,102,0.419,0.524,0.475,26,47,92,0.396,0.7,0.321,21,51,Wizards,22200194
2022-11-13,22200195,Final,76ers,Jazz,2022,105,0.482,0.808,0.174,21,39,98,0.394,0.565,0.297,23,50,76ers,22200195
2022-11-13,22200196,Final,Bulls,Nuggets,2022,103,0.494,0.81,0.273,24,36,126,0.6,0.81,0.481,33,36,Nuggets,22200196
2022-11-13,22200197,Final,Kings,Warriors,2022,122,0.516,0.632,0.432,31,45,115,0.467,0.938,0.34,27,43,Kings,22200197
2022-11-13,22200198,Final,Lakers,Nets,2022,116,0.484,0.85,0.407,25,45,103,0.45,0.774,0.259,22,41,Lakers,22200198
2022-11-12,22200184,Final,Clippers,Nets,2022,95,0.4,0.8,0.355,22,46,110,0.482,0.667,0.457,27,41,Nets,22200184
2022-11-12,22200185,Final,Wizards,Jazz,2022,121,0.5,0.85,0.444,27,46,112,0.468,0.909,0.35,33,42,Wizards,22200185
2022-11-12,22200186,Final,Pistons,Celtics,2022,108,0.416,0.857,0.421,23,50,117,0.429,0.875,0.375,27,42,Celtics,22200186
2022-11-12,22200187,Final,Pacers,Raptors,2022,118,0.5,0.739,0.442,33,51,104,0.394,0.793,0.2,14,43,Pacers,22200187
2022-11-12,22200188,Final,76ers,Hawks,2022,121,0.55,0.806,0.333,24,31,109,0.449,0.852,0.25,20,43,76ers,22200188
2022-11-12,22200189,Final,Heat,Hornets,2022,132,0.527,0.857,0.39,32,46,115,0.511,0.875,0.29,25,37,Heat,22200189
2022-11-12,22200190,Final,Mavericks,Trail Blazers,2022,117,0.506,0.808,0.326,26,40,112,0.45,0.771,0.419,20,44,Mavericks,22200190
2022-11-12,22200191,Final,Pelicans,Rockets,2022,119,0.488,0.871,0.276,28,36,106,0.506,0.778,0.333,24,43,Pelicans,22200191
2022-11-11,22200176,Final,Celtics,Nuggets,2022,131,0.556,0.75,0.432,30,46,112,0.457,0.8,0.414,26,38,Celtics,22200176
2022-11-11,22200177,Final,Magic,Suns,2022,114,0.524,0.867,0.455,23,50,97,0.4,0.889,0.31,22,38,Magic,22200177
2022-11-11,22200178,Final,Knicks,Pistons,2022,121,0.447,0.931,0.25,23,47,112,0.463,0.756,0.226,22,43,Knicks,22200178
2022-11-11,22200179,Final,Thunder,Raptors,2022,132,0.559,0.765,0.417,31,44,113,0.432,0.722,0.367,20,39,Thunder,22200179
2022-11-11,22200180,Final,Spurs,Bucks,2022,111,0.506,0.867,0.387,22,50,93,0.327,0.739,0.279,22,48,Spurs,22200180
2022-11-11,22200181,Final,Grizzlies,Timberwolves,2022,114,0.5,0.704,0.212,25,46,103,0.468,0.864,0.333,29,33,Grizzlies,22200181
2022-11-11,22200182,Final,Warriors,Cavaliers,2022,106,0.488,0.786,0.417,29,44,101,0.402,0.731,0.267,25,46,Warriors,22200182
2022-11-11,22200183,Final,Lakers,Kings,2022,114,0.477,0.769,0.4,22,41,120,0.517,0.857,0.333,27,40,Kings,22200183
2022-11-10,22200172,Final,Wizards,Mavericks,2022,113,0.488,0.95,0.4,25,52,105,0.43,0.619,0.383,19,41,Wizards,22200172
2022-11-10,22200173,Final,Hawks,76ers,2022,104,0.443,0.87,0.231,19,54,95,0.386,0.833,0.2,15,45,Hawks,22200173
2022-11-10,22200174,Final,Heat,Hornets,2022,117,0.433,0.806,0.278,21,38,112,0.489,0.6,0.359,23,50,Heat,22200174
2022-11-10,22200175,Final,Pelicans,Trail Blazers,2022,95,0.418,0.792,0.357,19,45,106,0.435,0.769,0.353,25,46,Trail Blazers,22200175
2022-11-09,22200161,Final,Magic,Mavericks,2022,94,0.493,0.667,0.381,20,49,87,0.376,0.632,0.262,17,29,Magic,22200161
2022-11-09,22200159,Final,Hornets,Trail Blazers,2022,95,0.374,0.708,0.25,21,42,105,0.533,0.56,0.324,28,45,Trail Blazers,22200159
2022-11-09,22200160,Final,Pacers,Nuggets,2022,119,0.469,0.789,0.333,28,44,122,0.489,0.923,0.429,27,47,Nuggets,22200160
2022-11-09,22200162,Final,Hawks,Jazz,2022,119,0.468,0.818,0.286,24,54,125,0.468,0.833,0.436,27,47,Jazz,22200162
2022-11-09,22200163,Final,Celtics,Pistons,2022,128,0.534,0.762,0.391,31,43,112,0.416,0.775,0.212,15,48,Celtics,22200163
2022-11-09,22200164,Final,Nets,Knicks,2022,112,0.483,0.7,0.412,30,55,85,0.322,0.654,0.279,21,46,Nets,22200164
2022-11-09,22200165,Final,Raptors,Rockets,2022,116,0.412,0.85,0.341,19,50,109,0.44,0.839,0.257,29,49,Raptors,22200165
2022-11-09,22200166,Final,Bulls,Pelicans,2022,111,0.506,0.889,0.259,23,35,115,0.5,0.778,0.158,20,50,Pelicans,22200166
2022-11-09,22200167,Final,Timberwolves,Suns,2022,117,0.526,0.813,0.333,26,38,129,0.485,0.95,0.457,31,36,Suns,22200167
2022-11-09,22200168,Final,Thunder,Bucks,2022,132,0.45,0.737,0.4,24,55,136,0.472,0.864,0.472,27,55,Bucks,22200168
2022-11-09,22200169,Final,Spurs,Grizzlies,2022,122,0.48,0.696,0.324,30,39,124,0.51,0.769,0.438,24,53,Grizzlies,22200169
2022-11-09,22200170,Final,Clippers,Lakers,2022,114,0.506,0.769,0.364,24,41,101,0.455,0.647,0.313,26,43,Clippers,22200170
2022-11-09,22200171,Final,Kings,Cavaliers,2022,127,0.526,0.857,0.436,30,24,120,0.535,0.85,0.423,24,42,Kings,22200171
2022-11-07,22200144,Final,Hornets,Wizards,2022,100,0.416,0.688,0.156,27,45,108,0.525,0.633,0.263,21,47,Wizards,22200144
2022-11-07,22200145,Final,Magic,Rockets,2022,127,0.549,0.806,0.48,27,37,134,0.529,0.72,0.5,31,40,Rockets,22200145
2022-11-07,22200146,Final,Pistons,Thunder,2022,112,0.419,0.758,0.273,20,58,103,0.402,0.647,0.303,23,46,Pistons,22200146
2022-11-07,22200147,Final,Pacers,Pelicans,2022,129,0.5,0.913,0.458,33,45,122,0.495,0.706,0.412,32,43,Pacers,22200147
2022-11-07,22200148,Final,76ers,Suns,2022,100,0.388,0.839,0.375,22,48,88,0.438,0.818,0.316,19,37,76ers,22200148
2022-11-07,22200149,Final,Hawks,Bucks,2022,117,0.465,0.824,0.379,23,48,98,0.414,0.813,0.325,21,41,Hawks,22200149
2022-11-07,22200150,Final,Heat,Trail Blazers,2022,107,0.476,0.867,0.359,28,32,110,0.528,0.857,0.432,27,37,Trail Blazers,22200150
2022-11-07,22200151,Final,Bulls,Raptors,2022,111,0.525,0.818,0.321,30,49,97,0.424,0.727,0.321,24,31,Bulls,22200151
2022-11-07,22200152,Final,Grizzlies,Celtics,2022,106,0.451,0.643,0.341,27,45,109,0.463,0.75,0.324,26,45,Celtics,22200152
2022-11-07,22200153,Final,Timberwolves,Knicks,2022,107,0.469,0.833,0.268,28,39,120,0.438,0.92,0.396,26,43,Knicks,22200153
2022-11-07,22200154,Final,Spurs,Nuggets,2022,109,0.524,0.611,0.364,31,38,115,0.534,0.65,0.333,33,40,Nuggets,22200154
2022-11-07,22200155,Final,Mavericks,Nets,2022,96,0.444,0.833,0.429,18,41,94,0.438,0.737,0.345,22,34,Mavericks,22200155
2022-11-07,22200156,Final,Warriors,Kings,2022,116,0.5,0.667,0.368,28,48,113,0.407,0.862,0.35,24,43,Warriors,22200156
2022-11-07,22200157,Final,Jazz,Lakers,2022,139,0.558,0.773,0.421,30,41,116,0.488,0.9,0.375,15,33,Jazz,22200157
2022-11-07,22200158,Final,Clippers,Cavaliers,2022,119,0.506,0.786,0.447,19,31,117,0.518,0.714,0.485,29,48,Clippers,22200158
2022-11-06,22200140,Final,Lakers,Cavaliers,2022,100,0.46,0.571,0.296,24,43,114,0.44,0.889,0.25,19,48,Cavaliers,22200140
2022-11-06,22200141,Final,Raptors,Bulls,2022,113,0.427,0.75,0.27,28,52,104,0.455,0.846,0.361,27,46,Raptors,22200141
2022-11-06,22200142,Final,Grizzlies,Wizards,2022,103,0.429,0.8,0.31,20,50,97,0.427,0.7,0.195,25,49,Grizzlies,22200142
2022-11-06,22200143,Final,Clippers,Jazz,2022,102,0.494,0.615,0.242,22,32,110,0.467,0.962,0.375,18,42,Jazz,22200143
2022-11-05,22200132,Final,Magic,Kings,2022,123,0.543,0.95,0.174,27,48,126,0.505,0.654,0.375,24,36,Kings,22200132
2022-11-05,22200133,Final,Hornets,Nets,2022,94,0.372,0.696,0.333,22,50,98,0.393,0.909,0.333,23,41,Nets,22200133
2022-11-05,22200134,Final,Hawks,Pelicans,2022,124,0.456,0.84,0.25,28,50,121,0.435,0.714,0.304,23,59,Hawks,22200134
2022-11-05,22200135,Final,Knicks,Celtics,2022,118,0.511,0.938,0.407,22,44,133,0.534,1,0.529,30,34,Celtics,22200135
2022-11-05,22200136,Final,Bucks,Thunder,2022,108,0.422,0.882,0.362,23,55,94,0.429,0.625,0.343,22,38,Bucks,22200136
2022-11-05,22200137,Final,Timberwolves,Rockets,2022,129,0.613,0.8,0.455,38,36,117,0.476,0.677,0.421,27,33,Timberwolves,22200137
2022-11-05,22200138,Final,Nuggets,Spurs,2022,126,0.609,0.5,0.517,37,47,101,0.488,0.579,0.4,28,28,Nuggets,22200138
2022-11-05,22200139,Final,Suns,Trail Blazers,2022,102,0.427,0.75,0.367,22,44,82,0.38,0.625,0.467,22,40,Suns,22200139
2022-11-04,22200120,Final,Pistons,Cavaliers,2022,88,0.373,0.867,0.351,16,34,112,0.543,0.813,0.423,30,47,Cavaliers,22200120
2022-11-04,22200121,Final,Pacers,Heat,2022,101,0.463,0.652,0.308,28,42,99,0.383,1,0.282,17,42,Pacers,22200121
2022-11-04,22200122,Final,76ers,Knicks,2022,104,0.378,0.81,0.277,27,44,106,0.463,0.852,0.273,24,50,Knicks,22200122
2022-11-04,22200123,Final,Wizards,Nets,2022,86,0.361,0.818,0.235,18,39,128,0.556,1,0.5,32,48,Nets,22200123
2022-11-04,22200124,Final,Celtics,Bulls,2022,123,0.494,0.821,0.29,24,39,119,0.518,0.88,0.393,21,37,Celtics,22200124
2022-11-04,22200125,Final,Grizzlies,Hornets,2022,130,0.51,0.778,0.444,34,60,99,0.384,0.806,0.296,22,41,Grizzlies,22200125
2022-11-04,22200126,Final,Spurs,Clippers,2022,106,0.477,0.556,0.387,23,35,113,0.525,0.737,0.455,26,44,Clippers,22200126
2022-11-04,22200127,Final,Mavericks,Raptors,2022,111,0.506,0.84,0.353,23,31,110,0.443,0.84,0.324,20,44,Mavericks,22200127
2022-11-04,22200128,Final,Pelicans,Warriors,2022,114,0.506,0.69,0.414,24,37,105,0.493,0.92,0.375,23,29,Pelicans,22200128
2022-11-04,22200129,Final,Timberwolves,Bucks,2022,102,0.424,0.765,0.268,22,47,115,0.482,0.571,0.447,29,51,Bucks,22200129
2022-11-04,22200130,Final,Suns,Trail Blazers,2022,106,0.434,0.952,0.412,26,39,108,0.506,0.8,0.435,30,42,Trail Blazers,22200130
2022-11-04,22200131,Final,Lakers,Jazz,2022,116,0.482,0.893,0.423,22,40,130,0.505,0.9,0.425,31,48,Jazz,22200131
2022-11-03,22200118,Final,Magic,Warriors,2022,130,0.538,0.717,0.433,20,46,129,0.515,0.667,0.442,31,35,Magic,22200118
2022-11-03,22200119,Final,Thunder,Nuggets,2022,110,0.484,0.737,0.207,19,40,122,0.536,0.875,0.581,32,47,Nuggets,22200119
2022-11-02,22200108,Final,76ers,Wizards,2022,111,0.464,0.7,0.528,25,32,121,0.577,0.813,0.238,27,43,Wizards,22200108
2022-11-02,22200107,Final,Cavaliers,Celtics,2022,114,0.42,0.792,0.282,24,51,113,0.409,0.963,0.268,26,52,Cavaliers,22200107
2022-11-02,22200109,Final,Heat,Kings,2022,110,0.494,0.846,0.324,27,46,107,0.477,0.857,0.361,29,39,Heat,22200109
2022-11-02,22200110,Final,Knicks,Hawks,2022,99,0.411,0.75,0.278,23,52,112,0.411,0.75,0.353,28,51,Hawks,22200110
2022-11-02,22200111,Final,Bulls,Hornets,2022,106,0.432,0.889,0.452,28,51,88,0.391,0.563,0.219,22,47,Bulls,22200111
2022-11-02,22200112,Final,Rockets,Clippers,2022,101,0.42,0.762,0.289,17,50,109,0.488,0.789,0.364,20,43,Clippers,22200112
2022-11-02,22200113,Final,Bucks,Pistons,2022,116,0.467,0.833,0.263,24,52,91,0.418,0.933,0.355,18,35,Bucks,22200113
2022-11-02,22200114,Final,Spurs,Raptors,2022,100,0.394,0.857,0.326,29,46,143,0.538,0.938,0.424,31,50,Raptors,22200114
2022-11-02,22200115,Final,Mavericks,Jazz,2022,103,0.5,0.533,0.289,20,37,100,0.464,0.857,0.333,28,40,Mavericks,22200115
2022-11-02,22200116,Final,Trail Blazers,Grizzlies,2022,106,0.404,0.808,0.394,27,46,111,0.458,0.815,0.464,28,46,Grizzlies,22200116
2022-11-02,22200117,Final,Lakers,Pelicans,2022,120,0.459,0.87,0.278,30,56,117,0.461,0.714,0.32,35,51,Lakers,22200117
2022-11-01,22200103,Final,Nets,Bulls,2022,99,0.486,0.789,0.375,27,38,108,0.438,0.857,0.4,20,44,Bulls,22200103
2022-11-01,22200104,Final,Heat,Warriors,2022,116,0.455,1,0.381,32,39,109,0.464,0.765,0.367,31,41,Heat,22200104
2022-11-01,22200105,Final,Thunder,Magic,2022,116,0.474,0.8,0.294,28,36,108,0.448,1,0.345,20,49,Thunder,22200105
2022-11-01,22200106,Final,Suns,Timberwolves,2022,116,0.461,0.773,0.395,31,34,107,0.425,0.833,0.382,24,42,Suns,22200106
2022-10-31,22200096,Final,Hornets,Kings,2022,108,0.512,0.571,0.483,31,38,115,0.435,0.857,0.386,26,42,Kings,22200096
2022-10-31,22200097,Final,Wizards,76ers,2022,111,0.469,0.962,0.4,22,41,118,0.554,0.7,0.4,26,37,76ers,22200097
2022-10-31,22200098,Final,Nets,Pacers,2022,116,0.538,0.95,0.367,26,39,109,0.471,0.696,0.282,23,38,Nets,22200098
2022-10-31,22200099,Final,Raptors,Hawks,2022,139,0.5,0.825,0.412,25,44,109,0.464,0.8,0.379,28,37,Raptors,22200099
